transaction_id,amfi_code,transaction_date,transaction_type,amount,state,kyc_status,age_group,gender,city_tier
2401,120031,2023-05-20,Lumpsum,181102.34,Delhi,Pending,46-60,Male,B30
2402,120018,2022-03-17,Lumpsum,27821.27,Kerala,Pending,18-25,Male,B30
2403,120039,2024-11-18,Lumpsum,153926.78,Maharashtra,Pending,60+,Female,B30
2404,120022,2022-02-04,SIP,461856.36,Telangana,Verified,26-35,Male,T30
2405,120020,2024-08-21,Lumpsum,71241.29,Karnataka,Verified,36-45,Male,B30
2406,120014,2024-08-08,SIP,58374.43,Maharashtra,Rejected,26-35,Male,T30
2407,120015,2025-05-11,Lumpsum,7306.6,Tamil Nadu,Rejected,46-60,Male,T30
2408,120027,2025-09-12,SIP,352216.7,Kerala,Rejected,60+,Male,B30
2409,120025,2024-10-24,Redemption,311504.13,Telangana,Rejected,46-60,Male,T30
2410,120039,2024-03-03,Redemption,98980.34,West Bengal,Pending,36-45,Female,B30
2411,120018,2025-07-13,Redemption,287106.88,Tamil Nadu,Verified,26-35,Male,T30
2412,120024,2025-06-01,Redemption,285294.17,Gujarat,Verified,60+,Female,T30
2413,120025,2022-10-13,Lumpsum,136140.3,Maharashtra,Pending,46-60,Female,T30
2414,120013,2024-12-27,SIP,373450.41,Delhi,Verified,60+,Female,T30
2415,120009,2023-07-01,SIP,333372.16,Gujarat,Rejected,36-45,Female,B30
2416,120003,2023-02-02,Lumpsum,304211.76,Telangana,Rejected,26-35,Male,T30
2417,120001,2022-11-10,Lumpsum,265767.49,Karnataka,Rejected,46-60,Female,T30
2418,120014,2025-01-19,Redemption,285928.45,Gujarat,Pending,18-25,Female,B30
2419,120016,2022-12-20,Redemption,498485.02,Delhi,Verified,36-45,Male,T30
2420,120033,2022-10-04,SIP,101514.42,Maharashtra,Pending,36-45,Female,B30
2421,120014,2023-09-28,SIP,230787.17,Telangana,Rejected,60+,Male,T30
2422,120022,2023-08-23,Lumpsum,40133.29,Maharashtra,Rejected,60+,Female,T30
2423,120033,2022-10-18,Lumpsum,426277.09,Maharashtra,Verified,18-25,Female,B30
2424,120016,2024-06-23,Lumpsum,264371.19,Karnataka,Rejected,36-45,Female,T30
2425,120031,2023-06-30,SIP,310243.28,Kerala,Pending,26-35,Female,B30
2426,120029,2023-09-27,Redemption,461607.36,Delhi,Rejected,60+,Female,B30
2427,120016,2022-06-16,Redemption,110993.42,Karnataka,Rejected,36-45,Male,B30
2428,120009,2022-11-13,Lumpsum,440788.56,Maharashtra,Pending,60+,Female,T30
2429,120039,2024-04-06,Lumpsum,433314.96,Tamil Nadu,Verified,60+,Male,B30
2430,120013,2022-07-15,SIP,253760.54,Tamil Nadu,Rejected,36-45,Male,T30
2431,120024,2024-05-22,Lumpsum,51841.19,Delhi,Pending,46-60,Female,B30
2432,120035,2025-09-06,Redemption,97483.29,Karnataka,Verified,18-25,Male,T30
2433,120039,2023-06-24,Lumpsum,127378.24,Kerala,Pending,46-60,Male,T30
2434,120025,2022-09-29,SIP,278328.57,Delhi,Pending,18-25,Male,B30
2435,120002,2023-09-20,Redemption,152692.41,Karnataka,Pending,18-25,Male,T30
2436,120017,2022-02-01,Redemption,315750.32,Tamil Nadu,Verified,36-45,Male,T30
2437,120029,2022-11-18,Redemption,357331.97,Kerala,Verified,18-25,Female,T30
2438,120024,2022-01-22,SIP,463926.5,Maharashtra,Rejected,46-60,Male,B30
2439,120009,2024-11-10,Lumpsum,285128.84,Delhi,Verified,36-45,Female,T30
2440,120023,2022-02-12,SIP,322120.11,Tamil Nadu,Rejected,46-60,Female,B30
2441,120026,2025-05-05,SIP,233691.87,Maharashtra,Rejected,26-35,Male,T30
2442,120027,2023-11-10,Redemption,293742.06,Tamil Nadu,Rejected,18-25,Female,B30
2443,120034,2024-06-03,SIP,258381.47,Tamil Nadu,Pending,46-60,Female,B30
2444,120010,2023-01-29,Lumpsum,457676.93,Delhi,Verified,18-25,Male,T30
2445,120025,2023-07-10,Lumpsum,139828.19,Telangana,Rejected,26-35,Female,B30
2446,120029,2024-08-19,Lumpsum,362691.51,Gujarat,Verified,60+,Female,T30
2447,120012,2023-04-20,Redemption,439235.28,Telangana,Rejected,36-45,Male,B30
2448,120003,2025-09-18,Redemption,41216.78,Telangana,Rejected,26-35,Female,B30
2449,120011,2025-03-03,Lumpsum,82305.96,Maharashtra,Pending,26-35,Female,B30
2450,120014,2025-09-07,Redemption,272507.3,Telangana,Rejected,18-25,Male,B30
2451,120037,2022-12-10,SIP,490132.0,Tamil Nadu,Pending,60+,Male,B30
2452,120022,2025-01-03,Lumpsum,274758.81,Kerala,Verified,26-35,Male,T30
2453,120032,2024-11-24,Lumpsum,351499.91,Gujarat,Pending,46-60,Male,T30
2454,120005,2024-08-15,Lumpsum,305693.34,Delhi,Rejected,46-60,Female,T30
2455,120038,2024-02-08,Lumpsum,161786.53,Karnataka,Verified,46-60,Female,T30
2456,120008,2024-11-03,SIP,11421.69,Gujarat,Pending,36-45,Male,B30
2457,120035,2023-02-15,Redemption,188648.05,West Bengal,Verified,36-45,Female,T30
2458,120034,2024-09-24,Redemption,6338.38,Gujarat,Rejected,18-25,Male,T30
2459,120009,2022-06-17,SIP,491531.78,Gujarat,Pending,36-45,Female,T30
2460,120039,2025-10-29,SIP,492613.53,Delhi,Rejected,46-60,Male,B30
2461,120011,2025-12-01,SIP,98636.64,West Bengal,Verified,46-60,Female,B30
2462,120035,2024-04-04,SIP,182402.47,Kerala,Verified,26-35,Female,B30
2463,120010,2024-03-20,SIP,258300.39,Delhi,Verified,46-60,Male,B30
2464,120014,2023-11-09,Redemption,82313.01,Delhi,Rejected,60+,Male,T30
2465,120008,2023-12-12,Redemption,360455.58,Maharashtra,Rejected,18-25,Female,T30
2466,120029,2024-09-15,Redemption,141861.56,Karnataka,Rejected,36-45,Female,T30
2467,120024,2023-03-19,Lumpsum,40751.76,West Bengal,Rejected,60+,Male,B30
2468,120002,2024-09-17,Redemption,239672.93,Telangana,Rejected,18-25,Male,T30
2469,120002,2025-06-16,Lumpsum,114693.14,Gujarat,Verified,26-35,Male,B30
2470,120038,2023-11-30,SIP,388841.81,West Bengal,Verified,36-45,Female,T30
2471,120001,2024-11-19,Lumpsum,339034.88,Karnataka,Rejected,18-25,Male,T30
2472,120029,2023-05-04,Redemption,343700.75,Telangana,Pending,26-35,Male,B30
2473,120001,2022-05-19,Lumpsum,425092.99,Gujarat,Rejected,18-25,Male,B30
2474,120027,2023-12-07,Redemption,46721.81,Maharashtra,Verified,46-60,Female,T30
2475,120015,2024-03-03,SIP,204348.37,West Bengal,Pending,46-60,Female,T30
2476,120016,2023-12-02,SIP,240276.04,Kerala,Pending,46-60,Female,B30
2477,120026,2024-11-03,Lumpsum,171431.22,Telangana,Pending,36-45,Male,T30
2478,120021,2025-02-15,SIP,270655.47,West Bengal,Rejected,18-25,Female,B30
2479,120011,2025-05-15,Redemption,396047.15,Tamil Nadu,Pending,36-45,Male,B30
2480,120012,2025-06-23,Lumpsum,311343.35,Maharashtra,Verified,46-60,Male,T30
2481,120034,2022-05-15,SIP,318212.38,Tamil Nadu,Verified,36-45,Female,B30
2482,120002,2022-04-14,Redemption,113556.0,Delhi,Rejected,36-45,Male,T30
2483,120002,2024-05-04,SIP,96919.67,Telangana,Verified,18-25,Female,B30
2484,120011,2025-09-03,Lumpsum,446090.14,Delhi,Pending,18-25,Male,B30
2485,120033,2024-07-02,SIP,395685.13,Gujarat,Rejected,36-45,Male,B30
2486,120027,2022-07-31,Redemption,391129.62,Delhi,Verified,36-45,Female,B30
2487,120017,2025-05-18,SIP,14880.6,Tamil Nadu,Rejected,46-60,Male,T30
2488,120039,2022-09-15,Redemption,365091.49,Delhi,Rejected,46-60,Male,T30
2489,120027,2024-03-22,Lumpsum,67195.68,Karnataka,Rejected,18-25,Male,T30
2490,120031,2023-04-22,Lumpsum,248600.49,Tamil Nadu,Verified,60+,Female,B30
2491,120021,2025-09-16,Lumpsum,370363.35,West Bengal,Verified,60+,Male,B30
2492,120023,2025-11-25,Lumpsum,81464.02,Telangana,Rejected,60+,Male,B30
2493,120002,2022-10-30,Lumpsum,5742.3,Telangana,Rejected,18-25,Male,B30
2494,120028,2022-12-25,Lumpsum,59395.47,West Bengal,Pending,18-25,Female,T30
2495,120030,2025-01-13,SIP,288280.44,Karnataka,Rejected,36-45,Female,B30
2496,120029,2025-12-18,Lumpsum,57306.86,Telangana,Verified,46-60,Female,B30
2497,120020,2025-01-23,Lumpsum,47520.33,Gujarat,Verified,18-25,Female,T30
2498,120031,2022-04-26,SIP,324209.85,West Bengal,Rejected,18-25,Male,B30
2499,120032,2023-11-19,Redemption,319211.15,Kerala,Rejected,46-60,Male,T30
2500,120009,2025-09-12,Lumpsum,402223.47,Maharashtra,Rejected,26-35,Female,B30
2501,120030,2022-01-15,SIP,300925.27,Gujarat,Rejected,26-35,Female,B30
2502,120032,2024-11-07,Lumpsum,113164.1,Gujarat,Rejected,46-60,Male,B30
2503,120025,2022-03-03,SIP,392669.65,Tamil Nadu,Verified,60+,Female,T30
2504,120012,2025-05-26,Lumpsum,218954.12,Tamil Nadu,Pending,36-45,Female,B30
2505,120010,2024-09-19,SIP,156008.85,Maharashtra,Verified,46-60,Female,B30
2506,120027,2024-06-12,Redemption,134374.52,Kerala,Verified,60+,Female,B30
2507,120034,2024-06-22,SIP,45842.88,Gujarat,Verified,60+,Female,T30
2508,120030,2023-09-29,Lumpsum,274970.31,Telangana,Rejected,26-35,Female,T30
2509,120018,2023-09-22,Lumpsum,432426.61,West Bengal,Verified,26-35,Female,B30
2510,120036,2024-05-29,Redemption,167052.35,Tamil Nadu,Rejected,26-35,Female,T30
2511,120003,2025-03-02,Lumpsum,102626.98,West Bengal,Pending,60+,Female,T30
2512,120036,2022-09-08,Redemption,77885.21,Gujarat,Verified,60+,Male,T30
2513,120004,2022-07-30,SIP,489643.71,Gujarat,Verified,60+,Female,B30
2514,120028,2024-02-02,Redemption,368652.21,Tamil Nadu,Verified,46-60,Female,B30
2515,120035,2024-03-15,Redemption,361076.13,Maharashtra,Verified,60+,Male,T30
2516,120008,2022-01-06,Lumpsum,280295.93,Telangana,Rejected,18-25,Female,B30
2517,120033,2022-12-13,Lumpsum,191375.67,Telangana,Pending,26-35,Male,T30
2518,120030,2022-04-19,SIP,405373.89,Gujarat,Rejected,18-25,Male,B30
2519,120019,2025-09-15,SIP,36666.54,Karnataka,Rejected,18-25,Female,B30
2520,120001,2023-10-04,SIP,246227.13,Telangana,Pending,36-45,Male,B30
2521,120004,2025-01-07,Redemption,239144.79,Karnataka,Rejected,36-45,Male,T30
2522,120034,2024-08-22,Redemption,294570.46,Telangana,Verified,46-60,Female,B30
2523,120029,2023-06-28,Redemption,137000.8,Gujarat,Verified,36-45,Male,T30
2524,120015,2024-05-31,Lumpsum,337328.03,West Bengal,Pending,36-45,Male,T30
2525,120028,2024-08-14,SIP,90541.05,Telangana,Rejected,36-45,Female,B30
2526,120016,2022-03-01,SIP,55159.22,Maharashtra,Pending,36-45,Female,T30
2527,120003,2024-12-03,Lumpsum,309824.21,Telangana,Pending,46-60,Female,T30
2528,120027,2024-11-03,Lumpsum,134925.79,West Bengal,Pending,46-60,Male,B30
2529,120020,2024-07-20,Lumpsum,64015.8,Maharashtra,Verified,26-35,Male,B30
2530,120038,2025-04-06,SIP,224784.54,Delhi,Pending,36-45,Male,T30
2531,120037,2025-04-10,SIP,323206.44,Karnataka,Verified,26-35,Male,T30
2532,120011,2025-09-07,Redemption,109445.16,Kerala,Verified,18-25,Male,T30
2533,120001,2024-12-18,Redemption,211094.61,Maharashtra,Rejected,18-25,Male,B30
2534,120025,2022-01-26,Lumpsum,114480.82,Maharashtra,Pending,36-45,Male,B30
2535,120003,2024-06-28,SIP,117119.14,Tamil Nadu,Rejected,18-25,Female,B30
2536,120024,2025-12-31,Redemption,239633.32,Karnataka,Rejected,26-35,Male,T30
2537,120008,2024-08-16,SIP,6001.5,Telangana,Pending,26-35,Female,B30
2538,120018,2025-10-27,Lumpsum,284487.66,Kerala,Pending,60+,Male,T30
2539,120009,2023-02-12,Redemption,299768.23,West Bengal,Pending,36-45,Male,T30
2540,120009,2025-06-24,Redemption,275144.93,Delhi,Rejected,18-25,Female,T30
2541,120037,2025-07-14,SIP,387645.94,Delhi,Verified,46-60,Male,T30
2542,120012,2023-05-22,SIP,186781.71,Kerala,Pending,26-35,Male,B30
2543,120025,2024-12-31,Redemption,345497.36,Karnataka,Rejected,46-60,Male,T30
2544,120029,2024-03-17,Redemption,60602.42,Delhi,Pending,60+,Female,T30
2545,120007,2024-09-01,Lumpsum,57095.3,Gujarat,Verified,46-60,Female,B30
2546,120025,2022-04-02,Redemption,221804.45,Kerala,Verified,36-45,Female,T30
2547,120018,2022-02-17,Lumpsum,220201.35,Tamil Nadu,Rejected,46-60,Female,T30
2548,120027,2023-11-15,SIP,346097.48,Maharashtra,Verified,26-35,Male,T30
2549,120015,2022-03-26,Lumpsum,155589.59,Maharashtra,Pending,26-35,Female,B30
2550,120027,2023-09-08,Redemption,285116.97,Karnataka,Pending,36-45,Male,B30
2551,120001,2025-10-20,Lumpsum,288558.87,West Bengal,Pending,46-60,Male,B30
2552,120007,2023-06-06,SIP,95453.09,Kerala,Rejected,18-25,Female,T30
2553,120027,2023-05-10,Redemption,442301.75,Telangana,Pending,36-45,Male,T30
2554,120009,2022-02-28,Redemption,186740.91,West Bengal,Verified,60+,Female,B30
2555,120021,2023-06-14,Lumpsum,212646.44,Karnataka,Rejected,46-60,Male,T30
2556,120039,2022-03-28,Redemption,476923.98,Kerala,Pending,26-35,Female,B30
2557,120011,2022-04-04,SIP,163110.66,Gujarat,Pending,18-25,Female,B30
2558,120008,2022-05-02,Redemption,3974.64,Gujarat,Rejected,46-60,Female,T30
2559,120024,2024-09-04,Redemption,84026.88,Telangana,Rejected,18-25,Female,T30
2560,120001,2023-12-06,SIP,327042.21,Delhi,Pending,26-35,Female,B30
2561,120023,2022-12-17,Lumpsum,184112.38,Tamil Nadu,Rejected,18-25,Female,T30
2562,120001,2022-04-17,SIP,149203.16,Delhi,Verified,26-35,Male,T30
2563,120022,2024-10-03,SIP,76571.88,Kerala,Pending,46-60,Female,T30
2564,120035,2024-02-27,Lumpsum,362495.02,Telangana,Pending,60+,Male,T30
2565,120028,2022-03-03,Lumpsum,223290.89,Kerala,Verified,60+,Male,B30
2566,120010,2022-06-24,SIP,469273.89,Telangana,Rejected,18-25,Male,B30
2567,120011,2023-06-18,Lumpsum,456377.91,Karnataka,Pending,36-45,Female,T30
2568,120022,2022-03-09,Lumpsum,313491.7,Telangana,Verified,26-35,Female,T30
2569,120010,2024-05-17,Redemption,353457.69,Gujarat,Pending,46-60,Male,T30
2570,120021,2024-01-28,Redemption,14796.96,Telangana,Rejected,46-60,Female,B30
2571,120018,2023-01-05,SIP,466559.09,Gujarat,Rejected,26-35,Male,B30
2572,120030,2025-09-22,SIP,33319.84,Gujarat,Pending,46-60,Male,T30
2573,120013,2022-08-14,Lumpsum,169237.09,Tamil Nadu,Pending,26-35,Female,B30
2574,120026,2025-04-09,SIP,134754.47,Maharashtra,Pending,60+,Male,B30
2575,120035,2023-08-30,SIP,376768.2,West Bengal,Rejected,46-60,Female,B30
2576,120035,2024-01-20,Redemption,443831.55,West Bengal,Rejected,46-60,Male,T30
2577,120015,2025-04-29,SIP,286912.02,Tamil Nadu,Pending,18-25,Female,B30
2578,120011,2025-01-04,Lumpsum,93510.78,Gujarat,Verified,36-45,Male,T30
2579,120014,2025-12-03,SIP,96304.66,Tamil Nadu,Verified,26-35,Female,B30
2580,120029,2023-07-18,SIP,377193.81,Delhi,Verified,18-25,Female,T30
2581,120036,2022-04-10,Lumpsum,133622.49,West Bengal,Rejected,46-60,Female,B30
2582,120005,2022-10-05,SIP,365324.25,Gujarat,Verified,18-25,Female,B30
2583,120035,2024-04-07,Redemption,103258.37,Tamil Nadu,Verified,26-35,Male,T30
2584,120011,2022-04-18,SIP,232895.52,Karnataka,Verified,46-60,Male,B30
2585,120016,2025-10-31,SIP,17882.53,West Bengal,Pending,60+,Female,T30
2586,120015,2025-05-02,SIP,351762.26,Tamil Nadu,Rejected,60+,Male,B30
2587,120005,2024-08-27,Redemption,43675.08,West Bengal,Pending,36-45,Male,T30
2588,120001,2024-12-07,Redemption,360931.07,Telangana,Rejected,60+,Female,B30
2589,120008,2023-07-21,Redemption,81766.6,Kerala,Rejected,60+,Male,B30
2590,120008,2025-02-21,Redemption,92996.47,Karnataka,Verified,46-60,Male,B30
2591,120024,2025-09-16,Redemption,173254.06,Tamil Nadu,Rejected,60+,Male,B30
2592,120027,2023-08-17,Redemption,243012.65,West Bengal,Pending,46-60,Male,B30
2593,120039,2023-01-03,Lumpsum,99825.71,Telangana,Verified,60+,Male,T30
2594,120008,2025-12-03,Lumpsum,474528.98,Gujarat,Verified,60+,Male,T30
2595,120018,2023-03-23,Redemption,432262.94,Telangana,Rejected,26-35,Male,B30
2596,120031,2024-05-08,Lumpsum,354517.92,Delhi,Rejected,18-25,Male,B30
2597,120032,2024-01-14,SIP,31007.57,Kerala,Pending,26-35,Male,T30
2598,120018,2024-08-26,Lumpsum,275724.31,Gujarat,Rejected,46-60,Male,T30
2599,120001,2022-02-27,Redemption,348066.48,Maharashtra,Verified,18-25,Male,B30
2600,120009,2023-01-06,Redemption,234585.71,Karnataka,Pending,46-60,Male,B30
2601,120026,2022-01-28,Lumpsum,99168.81,Maharashtra,Rejected,36-45,Female,B30
2602,120039,2023-05-24,Lumpsum,75405.52,Karnataka,Rejected,60+,Female,T30
2603,120026,2024-08-11,Lumpsum,329768.49,Maharashtra,Verified,36-45,Male,T30
2604,120017,2025-01-31,SIP,42432.04,Gujarat,Pending,26-35,Female,B30
2605,120039,2025-06-22,Redemption,474897.87,Delhi,Verified,26-35,Male,T30
2606,120004,2024-09-05,Lumpsum,191834.1,Telangana,Verified,18-25,Female,B30
2607,120019,2023-08-20,Redemption,372869.33,Telangana,Verified,46-60,Female,B30
2608,120005,2025-12-22,Lumpsum,43109.14,Gujarat,Rejected,26-35,Female,T30
2609,120031,2024-04-14,Lumpsum,264581.13,Maharashtra,Verified,36-45,Male,T30
2610,120021,2024-04-23,Lumpsum,190199.83,Delhi,Rejected,26-35,Male,T30
2611,120036,2024-06-22,Redemption,164976.17,Telangana,Verified,46-60,Male,T30
2612,120022,2025-02-13,Redemption,264917.57,Kerala,Rejected,26-35,Male,B30
2613,120018,2024-10-25,SIP,446687.09,Karnataka,Pending,26-35,Female,T30
2614,120028,2024-09-07,SIP,98291.33,Maharashtra,Pending,26-35,Female,B30
2615,120039,2022-09-03,SIP,476586.22,Tamil Nadu,Pending,60+,Male,B30
2616,120008,2024-04-28,Redemption,124103.16,Tamil Nadu,Rejected,46-60,Female,T30
2617,120030,2024-10-13,Lumpsum,116459.77,Karnataka,Verified,26-35,Female,T30
2618,120003,2025-08-26,Lumpsum,344923.08,Telangana,Rejected,46-60,Female,T30
2619,120016,2022-05-30,Lumpsum,72465.57,Telangana,Pending,60+,Male,T30
2620,120034,2024-03-31,Lumpsum,399000.51,Telangana,Verified,46-60,Male,B30
2621,120013,2024-10-21,SIP,353987.44,Maharashtra,Verified,36-45,Male,B30
2622,120031,2022-12-09,Redemption,307452.38,Delhi,Rejected,18-25,Female,B30
2623,120028,2023-12-08,Redemption,466911.65,Kerala,Pending,46-60,Female,B30
2624,120038,2023-08-16,Lumpsum,153129.14,Gujarat,Rejected,46-60,Female,B30
2625,120032,2025-12-04,Redemption,441998.46,Karnataka,Pending,46-60,Male,T30
2626,120027,2023-11-08,Lumpsum,306696.34,Tamil Nadu,Rejected,60+,Male,T30
2627,120027,2024-05-13,Redemption,478784.1,West Bengal,Pending,18-25,Female,B30
2628,120030,2025-09-13,Lumpsum,306591.6,West Bengal,Rejected,26-35,Female,B30
2629,120009,2023-06-22,Redemption,422421.24,Karnataka,Rejected,60+,Male,B30
2630,120004,2024-01-20,Lumpsum,375843.33,West Bengal,Rejected,36-45,Female,B30
2631,120019,2022-06-20,Redemption,426432.37,Tamil Nadu,Rejected,60+,Male,T30
2632,120037,2023-11-24,Lumpsum,113176.32,Telangana,Rejected,18-25,Male,T30
2633,120001,2022-11-20,Redemption,370419.62,Maharashtra,Rejected,18-25,Female,B30
2634,120002,2025-08-05,Lumpsum,201155.42,Maharashtra,Pending,36-45,Male,T30
2635,120035,2022-07-10,Redemption,473951.98,Gujarat,Rejected,46-60,Female,B30
2636,120006,2024-07-31,Lumpsum,347841.97,Kerala,Pending,18-25,Male,T30
2637,120000,2025-09-22,Redemption,191261.2,West Bengal,Verified,26-35,Male,T30
2638,120036,2023-08-05,Redemption,249149.81,Karnataka,Pending,36-45,Female,T30
2639,120037,2024-01-07,Lumpsum,468161.11,Maharashtra,Pending,36-45,Female,T30
2640,120030,2023-12-28,Redemption,438533.15,West Bengal,Rejected,26-35,Female,B30
2641,120029,2025-01-30,Redemption,107942.38,Tamil Nadu,Pending,18-25,Female,T30
2642,120017,2025-04-01,SIP,286466.69,Delhi,Verified,18-25,Female,B30
2643,120022,2025-10-11,Lumpsum,434899.1,Maharashtra,Verified,60+,Female,T30
2644,120038,2023-01-29,SIP,212202.53,Maharashtra,Verified,46-60,Male,B30
2645,120004,2025-12-14,Redemption,476706.35,West Bengal,Verified,26-35,Male,T30
2646,120016,2024-04-14,Lumpsum,86813.9,Delhi,Rejected,36-45,Male,B30
2647,120007,2024-07-12,SIP,263738.07,Kerala,Verified,60+,Female,B30
2648,120036,2023-12-06,Redemption,459947.43,Delhi,Verified,18-25,Male,B30
2649,120019,2023-12-22,SIP,453707.42,Delhi,Verified,36-45,Female,T30
2650,120018,2025-02-27,Lumpsum,379833.28,Kerala,Verified,36-45,Female,T30
2651,120006,2023-04-29,SIP,321391.33,Karnataka,Pending,18-25,Male,B30
2652,120039,2022-04-06,Redemption,398182.9,Kerala,Rejected,26-35,Male,T30
2653,120006,2022-06-13,SIP,280753.98,Gujarat,Pending,46-60,Female,B30
2654,120015,2023-09-14,Redemption,457746.28,Tamil Nadu,Pending,18-25,Male,B30
2655,120026,2025-08-26,Redemption,240382.96,Gujarat,Verified,18-25,Female,B30
2656,120002,2022-03-09,SIP,455989.28,Delhi,Pending,46-60,Male,T30
2657,120027,2023-10-08,SIP,426639.13,Karnataka,Pending,36-45,Male,T30
2658,120003,2022-08-26,Redemption,71039.15,Telangana,Rejected,18-25,Female,T30
2659,120037,2025-01-29,Lumpsum,411546.69,Delhi,Pending,46-60,Female,T30
2660,120012,2025-02-14,Redemption,256317.79,Tamil Nadu,Rejected,36-45,Male,T30
2661,120035,2024-03-22,Redemption,362572.94,West Bengal,Pending,36-45,Female,T30
2662,120029,2022-09-14,Redemption,202187.06,West Bengal,Pending,46-60,Female,T30
2663,120026,2025-07-28,Lumpsum,368789.91,Telangana,Rejected,18-25,Female,T30
2664,120021,2025-12-03,SIP,40528.78,West Bengal,Verified,26-35,Male,B30
2665,120009,2025-01-17,SIP,294063.77,West Bengal,Pending,36-45,Male,T30
2666,120001,2022-03-20,Lumpsum,425643.52,West Bengal,Verified,18-25,Female,B30
2667,120035,2025-07-05,Lumpsum,152923.86,Karnataka,Verified,46-60,Male,B30
2668,120016,2024-11-10,Redemption,85516.79,Tamil Nadu,Pending,46-60,Male,T30
2669,120003,2022-02-22,Redemption,301992.88,Tamil Nadu,Verified,18-25,Female,T30
2670,120024,2024-12-01,Redemption,443544.4,Gujarat,Verified,18-25,Male,B30
2671,120013,2023-04-28,Lumpsum,366402.46,West Bengal,Rejected,26-35,Male,T30
2672,120008,2023-10-20,SIP,67470.86,Kerala,Rejected,46-60,Female,B30
2673,120036,2024-06-07,SIP,135115.64,West Bengal,Pending,26-35,Female,B30
2674,120000,2022-05-20,Redemption,480457.15,West Bengal,Rejected,60+,Male,T30
2675,120039,2023-10-31,Lumpsum,271777.08,West Bengal,Rejected,60+,Male,T30
2676,120038,2023-06-05,SIP,453084.29,West Bengal,Pending,60+,Female,B30
2677,120007,2023-06-02,SIP,191253.27,Tamil Nadu,Rejected,18-25,Male,T30
2678,120028,2024-02-04,Lumpsum,461338.39,Tamil Nadu,Rejected,36-45,Male,B30
2679,120039,2023-05-07,SIP,365143.95,Telangana,Rejected,36-45,Female,B30
2680,120028,2025-05-23,SIP,163181.66,Karnataka,Rejected,46-60,Female,B30
2681,120011,2024-03-11,SIP,291937.84,Kerala,Pending,46-60,Female,T30
2682,120022,2023-03-28,Lumpsum,215038.41,Tamil Nadu,Rejected,36-45,Female,B30
2683,120039,2023-06-29,Redemption,47098.81,Tamil Nadu,Verified,46-60,Female,B30
2684,120004,2022-01-19,Lumpsum,150912.62,Tamil Nadu,Rejected,36-45,Male,B30
2685,120014,2025-07-29,Lumpsum,49272.67,West Bengal,Rejected,46-60,Female,T30
2686,120004,2025-12-29,SIP,117852.26,Gujarat,Rejected,26-35,Female,T30
2687,120025,2022-09-12,Lumpsum,488423.82,Tamil Nadu,Rejected,60+,Male,B30
2688,120005,2023-05-03,Lumpsum,364575.28,Maharashtra,Pending,60+,Female,T30
